num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,hour,type_photo,type_status,type_video
54,2,1,52,0,2,0,0,0,22,1,0,0
194,645,28,158,35,1,0,0,0,2,0,0,1
211,677,23,172,38,0,1,0,0,23,0,0,1
253,841,41,211,39,2,1,0,0,23,0,0,1
229,803,36,195,31,0,3,0,0,23,0,0,1
59,12,1,57,1,1,0,0,0,22,1,0,0
8,3,1,8,0,0,0,0,0,7,1,0,0
214,778,56,181,29,1,2,0,1,22,0,0,1
36,1,1,35,1,0,0,0,0,23,1,0,0
247,606,26,191,54,0,1,0,1,23,0,0,1
278,860,56,230,44,3,0,1,0,0,0,0,1
86,9,1,80,2,4,0,0,0,8,1,0,0
206,464,64,172,33,0,1,0,0,0,0,0,1
279,570,88,235,41,1,2,0,0,5,0,0,1
358,1037,100,296,55,3,2,1,1,22,0,0,1
249,784,119,197,51,1,0,0,0,3,0,0,1
126,969,79,75,49,0,2,0,0,1,0,0,1
75,6,3,75,0,0,0,0,0,21,1,0,0
378,931,95,320,53,1,2,1,1,22,0,0,1
284,562,93,249,32,1,2,0,0,22,0,0,1
164,3,3,159,2,2,1,0,0,1,1,0,0
108,10,1,106,1,0,0,1,0,8,1,0,0
87,217,28,73,14,0,0,0,0,22,0,0,1
131,566,43,107,18,1,4,1,0,22,0,0,1
100,280,58,83,17,0,0,0,0,22,0,0,1
142,683,49,118,21,0,1,1,1,23,0,0,1
150,559,38,133,16,1,0,0,0,23,0,0,1
139,627,53,123,14,1,1,0,0,22,0,0,1
100,382,41,82,16,1,1,0,0,22,0,0,1
68,240,20,53,14,0,1,0,0,5,0,0,1
61,257,19,51,9,0,1,0,0,22,0,0,1
9,1,2,9,0,0,0,0,0,9,1,0,0
130,175,30,107,16,2,2,1,2,9,0,0,1
51,81,18,47,3,0,0,0,1,8,0,0,1
43,3,1,40,2,1,0,0,0,6,1,0,0
49,183,74,43,4,0,0,1,1,8,0,0,1
19,82,4,18,1,0,0,0,0,9,0,0,1
69,290,34,60,9,0,0,0,0,7,0,0,1
51,126,7,45,6,0,0,0,0,5,0,0,1
19,3,1,19,0,0,0,0,0,3,1,0,0
19,35,1,19,0,0,0,0,0,2,0,0,1
28,68,7,23,5,0,0,0,0,2,0,0,1
33,130,5,25,6,1,1,0,0,2,0,0,1
35,132,2,32,3,0,0,0,0,0,0,0,1
61,278,13,53,8,0,0,0,0,4,0,0,1
34,104,5,29,3,1,1,0,0,1,0,0,1
54,236,17,43,10,1,0,0,0,3,0,0,1
31,14,2,31,0,0,0,0,0,1,1,0,0
30,182,17,20,10,0,0,0,0,5,0,0,1
39,237,16,34,5,0,0,0,0,5,0,0,1
30,197,4,24,6,0,0,0,0,4,0,0,1
64,32,1,64,0,0,0,0,0,0,1,0,0
72,252,30,61,11,0,0,0,0,4,0,0,1
336,4,18,333,2,1,0,0,0,0,1,0,0
7,3,1,7,0,0,0,0,0,3,0,0,1
626,3,88,601,3,0,22,0,0,0,1,0,0
134,5,1,133,1,0,0,0,0,2,0,0,1
3,3,1,3,0,0,0,0,0,9,1,0,0
529,226,5,515,5,9,0,0,0,1,1,0,0
373,54,1,362,7,4,0,0,0,4,1,0,0
256,535,52,220,34,0,2,0,0,12,0,0,1
315,34,1,309,3,3,0,0,0,7,1,0,0
252,733,77,220,25,2,5,0,0,12,0,0,1
624,11,104,616,6,0,2,0,0,15,1,0,0
174,324,31,151,21,0,2,0,0,12,0,0,1
245,477,61,210,31,2,2,0,0,11,0,0,1
876,133,4,865,5,6,0,0,0,7,1,0,0
185,31,1,182,2,1,0,0,0,7,1,0,0
352,29,3,323,2,3,23,1,0,4,1,0,0
565,25,2,549,7,7,2,0,0,6,1,0,0
509,17,131,386,3,18,102,0,0,4,0,0,1
291,895,167,243,46,0,2,0,0,12,0,0,1
359,47,3,350,4,4,1,0,0,2,1,0,0
426,40,5,420,6,0,0,0,0,1,1,0,0
258,37,3,250,5,3,0,0,0,22,1,0,0
195,22,2,191,3,0,1,0,0,3,1,0,0
563,28,5,554,4,4,1,0,0,3,1,0,0
707,63,3,694,7,6,0,0,0,2,1,0,0
213,5,2,209,3,1,0,0,0,3,1,0,0
250,1061,54,213,36,0,0,1,0,11,0,0,1
287,65,3,280,1,6,0,0,0,1,1,0,0
300,297,60,267,29,3,1,0,0,5,0,0,1
273,69,5,260,6,7,0,0,0,7,1,0,0
576,158,8,562,10,4,0,0,0,7,1,0,0
751,35,2,733,7,11,0,0,0,1,1,0,0
473,83,4,450,20,0,3,0,0,7,0,1,0
434,58,17,420,7,6,1,0,0,7,1,0,0
391,8,48,278,0,13,97,1,2,6,1,0,0
280,29,4,277,3,0,0,0,0,1,1,0,0
345,70,2,335,4,5,1,0,0,20,1,0,0
296,31,5,291,1,4,0,0,0,0,1,0,0
186,19,1,174,5,7,0,0,0,7,1,0,0
358,12,2,348,4,5,1,0,0,2,1,0,0
414,5,61,356,0,1,57,0,0,4,1,0,0
136,18,1,134,2,0,0,0,0,12,1,0,0
125,4,2,123,1,0,1,0,0,1,1,0,0
251,18,2,246,3,2,0,0,0,10,1,0,0
158,9,1,157,1,0,0,0,0,3,1,0,0
177,16,1,171,3,3,0,0,0,3,1,0,0
287,38,2,260,0,12,2,1,12,0,1,0,0
153,7,42,148,0,2,3,0,0,12,1,0,0
214,18,1,211,1,2,0,0,0,5,1,0,0
312,37,6,303,5,4,0,0,0,8,1,0,0
244,30,5,237,3,4,0,0,0,1,1,0,0
637,64,8,627,8,2,0,0,0,22,1,0,0
287,43,3,281,4,2,0,0,0,9,1,0,0
357,59,3,341,6,10,0,0,0,9,1,0,0
182,27,1,176,4,2,0,0,0,0,1,0,0
307,51,4,301,5,1,0,0,0,8,1,0,0
403,89,4,391,8,4,0,0,0,3,1,0,0
211,24,1,209,2,0,0,0,0,8,1,0,0
300,46,1,285,0,8,7,0,0,7,1,0,0
287,29,3,278,4,5,0,0,0,6,1,0,0
223,19,1,211,7,1,0,4,0,6,1,0,0
378,48,3,367,4,6,0,1,0,23,1,0,0
397,87,10,383,5,9,0,0,0,4,1,0,0
397,76,4,382,9,6,0,0,0,3,1,0,0
940,49,1,862,40,38,0,0,0,10,1,0,0
78,5,1,78,0,0,0,0,0,3,1,0,0
128,5,4,123,1,4,0,0,0,6,1,0,0
306,32,4,302,2,2,0,0,0,23,1,0,0
128,12,1,123,1,4,0,0,0,23,1,0,0
96,5,2,92,0,3,0,1,0,11,1,0,0
354,66,2,348,3,3,0,0,0,7,1,0,0
121,11,1,114,7,0,0,0,0,5,1,0,0
94,9,1,90,0,3,0,1,0,12,1,0,0
164,15,5,158,0,6,0,0,0,6,1,0,0
342,34,1,326,12,4,0,0,0,8,1,0,0
247,17,1,241,3,1,2,0,0,8,1,0,0
155,31,1,144,4,7,0,0,0,12,1,0,0
316,65,16,306,4,6,0,0,0,9,1,0,0
151,9,1,147,1,3,0,0,0,6,1,0,0
154,821,75,120,32,0,2,0,0,21,0,0,1
208,981,108,165,37,1,3,2,0,7,0,0,1
123,524,56,100,21,0,1,1,0,1,0,0,1
157,591,61,123,29,1,3,1,0,21,0,0,1
190,723,85,127,55,1,5,0,2,7,0,0,1
22,2,1,22,0,0,0,0,0,1,0,0,1
164,1120,67,120,40,0,2,2,0,1,0,0,1
186,817,68,154,27,2,3,0,0,21,0,0,1
83,272,14,73,10,0,0,0,0,3,0,0,1
156,333,97,124,30,1,0,0,1,1,0,0,1
219,994,112,174,40,3,1,0,1,21,0,0,1
123,574,49,103,18,0,2,0,0,8,0,0,1
171,408,38,143,27,1,0,0,0,7,0,0,1
180,1002,76,148,28,2,0,1,1,1,0,0,1
325,10,1,319,4,1,1,0,0,22,1,0,0
164,518,40,138,23,1,2,0,0,21,0,0,1
215,1229,84,167,44,0,2,1,1,7,0,0,1
75,450,25,63,12,0,0,0,0,3,0,0,1
134,360,65,107,27,0,0,0,0,1,0,0,1
145,746,61,113,31,0,1,0,0,21,0,0,1
160,1020,61,122,38,0,0,0,0,7,0,0,1
91,432,32,77,14,0,0,0,0,2,0,0,1
132,332,56,101,31,0,0,0,0,1,0,0,1
150,568,30,110,38,1,1,0,0,21,0,0,1
203,775,62,161,37,2,3,0,0,7,0,0,1
53,134,10,44,9,0,0,0,0,3,0,0,1
26,3,3,25,1,0,0,0,0,1,0,0,1
103,440,69,80,20,1,1,0,1,1,0,0,1
133,758,52,108,24,0,1,0,0,21,0,0,1
124,416,41,104,20,0,0,0,0,7,0,0,1
28,1,2,28,0,0,0,0,0,1,0,0,1
114,938,59,86,27,1,0,0,0,1,0,0,1
500,9,15,497,1,2,0,0,0,4,1,0,0
25,1,1,25,0,0,0,0,0,7,1,0,0
12,1,4,12,0,0,0,0,0,2,0,0,1
34,73,242,27,5,1,0,0,1,22,0,0,1
1,1,1,1,0,0,0,0,0,3,1,0,0
91,91,277,78,13,0,0,0,0,7,0,0,1
47,39,8,43,4,0,0,0,0,5,0,0,1
28,39,16,27,1,0,0,0,0,5,0,0,1
105,136,67,89,15,0,1,0,0,2,0,0,1
182,235,73,161,20,0,1,0,0,1,0,0,1
116,200,239,94,18,2,2,0,0,7,0,0,1
42,89,295,35,7,0,0,0,0,4,0,0,1
133,157,278,117,16,0,0,0,0,2,0,0,1
128,164,79,109,18,1,0,0,0,7,0,0,1
54,90,281,47,7,0,0,0,0,4,0,0,1
71,123,277,58,10,0,2,0,1,3,0,0,1
95,129,56,82,12,0,0,1,0,7,0,0,1
136,265,128,103,28,2,2,1,0,7,0,0,1
16,5,4,15,1,0,0,0,0,8,0,0,1
90,168,56,75,13,2,0,0,0,4,0,0,1
103,330,152,84,17,0,1,0,1,4,0,0,1
113,525,124,92,18,3,0,0,0,1,0,0,1
166,336,147,145,18,2,1,0,0,23,0,0,1
300,860,274,259,35,2,4,0,0,5,0,0,1
171,437,129,135,28,1,5,0,2,7,0,0,1
95,131,65,81,13,0,1,0,0,5,0,0,1
100,204,94,78,18,0,4,0,0,1,0,0,1
106,283,179,86,16,1,2,0,1,2,0,0,1
60,442,85,52,8,0,0,0,0,8,0,0,1
231,331,197,180,46,1,2,1,1,6,0,0,1
138,119,81,116,19,2,0,0,1,6,0,0,1
799,112,22,788,4,7,0,0,0,9,1,0,0
355,4,29,355,0,0,0,0,0,6,0,0,1
1206,144,5,1166,17,22,0,0,1,3,1,0,0
1090,176,11,1057,6,26,1,0,0,3,1,0,0
565,3,83,561,3,1,0,0,0,6,0,0,1
260,11,29,257,2,1,0,0,0,9,0,0,1
426,5,70,422,2,1,1,0,0,6,0,0,1
350,24,2,346,4,0,0,0,0,23,1,0,0
818,39,5,815,1,2,0,0,0,5,0,1,0
252,5,24,249,3,0,0,0,0,9,0,0,1
863,121,22,854,4,5,0,0,0,8,0,1,0
396,2,67,391,1,4,0,0,0,6,0,0,1
816,33,25,807,3,5,0,0,1,5,1,0,0
813,542,165,721,83,2,5,0,2,9,0,0,1
1134,1076,295,952,163,5,13,1,0,8,0,0,1
310,3,27,307,3,0,0,0,0,8,0,0,1
239,3,20,238,1,0,0,0,0,8,0,0,1
1203,647,241,1042,145,7,8,0,1,8,0,0,1
386,19,1,383,2,1,0,0,0,21,0,1,0
464,13,2,450,4,2,0,8,0,9,0,1,0
352,3,35,349,3,0,0,0,0,8,0,0,1
1166,878,254,825,320,8,9,3,1,8,0,0,1
369,58,1,369,0,0,0,0,0,2,0,1,0
855,93,4,840,6,9,0,0,0,22,0,1,0
721,436,113,651,62,4,1,2,1,10,0,0,1
98,1,9,96,1,1,0,0,0,9,0,0,1
255,2,41,253,2,0,0,0,0,8,0,0,1
993,636,193,892,94,5,0,0,2,9,0,0,1
147,6,2,147,0,0,0,0,0,7,0,1,0
581,40,3,570,3,8,0,0,0,1,0,1,0
383,5,6,379,2,2,0,0,0,22,1,0,0
952,19,24,947,3,2,0,0,0,5,1,0,0
343,5,8,342,0,1,0,0,0,1,1,0,0
952,19,24,947,3,2,0,0,0,23,1,0,0
254,11,27,253,1,0,0,0,0,8,0,0,1
745,933,236,625,102,4,12,2,0,8,0,0,1
364,3,43,362,1,1,0,0,0,7,0,0,1
171,1,16,170,1,0,0,0,0,8,0,0,1
126,1,6,125,1,0,0,0,0,8,0,0,1
655,46,14,649,2,3,0,1,0,8,1,0,0
359,2,37,355,3,1,0,0,0,7,0,0,1
201,5,26,200,1,0,0,0,0,9,0,0,1
989,783,210,844,123,8,11,0,3,9,0,0,1
138,1,7,136,2,0,0,0,0,8,0,0,1
101,1,8,100,1,0,0,0,0,8,0,0,1
206,1,38,202,3,1,0,0,0,7,0,0,1
139,1,17,138,1,0,0,0,0,7,0,0,1
171,3,22,170,1,0,0,0,0,9,0,0,1
101,2,10,100,1,0,0,0,0,9,0,0,1
660,14,3,658,1,1,0,0,0,4,1,0,0
392,133,2,391,1,0,0,0,0,2,1,0,0
417,151,3,415,2,0,0,0,0,2,1,0,0
143,48,1,137,4,2,0,0,0,2,1,0,0
237,117,1,236,1,0,0,0,0,2,1,0,0
225,1,31,222,2,0,0,0,1,9,0,0,1
160,1,16,158,1,0,1,0,0,9,0,0,1
227,3,22,227,0,0,0,0,0,8,0,0,1
113,2,13,113,0,0,0,0,0,7,0,0,1
317,1,53,315,1,1,0,0,0,8,0,0,1
284,22,2,281,1,2,0,0,0,7,0,1,0
275,7,1,275,0,0,0,0,0,8,0,1,0
51,1,6,50,1,0,0,0,0,7,0,0,1
635,25,1,626,7,2,0,0,0,4,0,1,0
188,1,2,186,2,0,0,0,0,22,1,0,0
598,28,14,594,2,2,0,0,0,22,1,0,0
744,80,10,737,1,6,0,0,0,3,1,0,0
580,34,6,572,4,4,0,0,0,2,1,0,0
1288,97,2,1270,7,8,0,2,1,5,0,1,0
926,51,6,916,6,4,0,0,0,0,0,1,0
330,14,4,324,4,2,0,0,0,7,0,1,0
679,64,1,664,0,3,1,11,0,0,0,1,0
648,67,4,637,7,4,0,0,0,10,0,1,0
770,31,2,755,6,9,0,0,0,3,1,0,0
812,67,2,806,0,4,0,2,0,9,1,0,0
1145,51,7,1125,4,16,0,0,0,5,1,0,0
1130,91,4,1106,9,15,0,0,0,1,0,1,0
555,35,1,553,2,0,0,0,0,5,0,1,0
596,23,7,588,6,2,0,0,0,6,0,1,0
1027,146,7,996,8,19,1,3,0,6,0,1,0
1296,240,6,1274,13,9,0,0,0,10,0,1,0
498,36,6,496,2,0,0,0,0,6,1,0,0
931,60,6,914,7,10,0,0,0,0,0,1,0
484,25,1,481,3,0,0,0,0,8,1,0,0
612,73,1,605,4,3,0,0,0,9,1,0,0
423,73,1,417,3,2,0,0,1,20,1,0,0
111,13,1,111,0,0,0,0,0,4,0,1,0
285,67,1,283,1,1,0,0,0,6,0,1,0
586,61,19,580,5,0,1,0,0,5,1,0,0
383,28,10,377,6,0,0,0,0,5,1,0,0
279,56,9,279,0,0,0,0,0,6,1,0,0
317,35,7,317,0,0,0,0,0,5,1,0,0
133,42,5,129,4,0,0,0,0,5,1,0,0
369,100,4,366,0,3,0,0,0,5,1,0,0
517,105,2,502,8,7,0,0,0,2,1,0,0
329,46,7,329,0,0,0,0,0,6,1,0,0
439,59,1,436,1,2,0,0,0,2,1,0,0
337,57,13,336,1,0,0,0,0,5,1,0,0
120,55,1,120,0,0,0,0,0,22,0,1,0
237,32,3,233,3,1,0,0,0,6,1,0,0
119,17,1,117,2,0,0,0,0,4,1,0,0
44,2,1,42,0,2,0,0,0,2,1,0,0
97,177,210,48,49,0,0,0,0,0,0,0,1
19,1,1,19,0,0,0,0,0,22,1,0,0
156,593,210,95,56,2,3,0,0,6,0,0,1
99,361,87,80,17,0,2,0,0,2,0,0,1
182,356,229,109,72,0,1,0,0,1,0,0,1
154,455,199,98,53,0,3,0,0,7,0,0,1
259,695,263,151,106,0,2,0,0,1,0,0,1
63,84,92,45,17,1,0,0,0,6,0,0,1
146,303,221,73,69,2,1,0,1,1,0,0,1
162,418,163,108,49,1,4,0,0,7,0,0,1
184,530,224,101,80,0,1,1,1,1,0,0,1
196,637,223,111,81,1,2,1,0,7,0,0,1
22,3,1,22,0,0,0,0,0,1,1,0,0
162,401,213,83,78,1,0,0,0,1,0,0,1
52,1,1,52,0,0,0,0,0,22,1,0,0
181,506,211,124,52,2,2,1,0,6,0,0,1
42,40,30,37,5,0,0,0,0,6,0,0,1
17,2,1,16,1,0,0,0,0,1,1,0,0
174,512,201,83,88,1,2,0,0,1,0,0,1
13,1,3,13,0,0,0,0,0,7,1,0,0
78,209,132,64,14,0,0,0,0,7,0,0,1
115,259,153,52,58,0,5,0,0,1,0,0,1
40,1,1,40,0,0,0,0,0,22,1,0,0
172,555,240,121,49,1,1,0,0,7,0,0,1
21,1,2,21,0,0,0,0,0,1,1,0,0
156,482,189,98,55,2,1,0,0,1,0,0,1
42,2,1,42,0,0,0,0,0,8,1,0,0
156,458,272,115,38,1,2,0,0,7,0,0,1
22,1,1,22,0,0,0,0,0,4,0,0,1
219,627,230,134,76,3,6,0,0,7,0,0,1
12,1,1,12,0,0,0,0,0,1,1,0,0
243,597,241,135,105,0,2,1,0,1,0,0,1
43,1,2,42,1,0,0,0,0,1,1,0,0
205,619,239,144,59,1,0,1,0,1,0,0,1
136,395,195,102,32,0,0,1,1,7,0,0,1
20,1,1,20,0,0,0,0,0,22,1,0,0
161,579,202,118,40,1,2,0,0,7,0,0,1
79,1,19,79,0,0,0,0,0,1,0,0,1
171,595,273,121,48,0,0,2,0,1,0,0,1
28,1,5,27,1,0,0,0,0,7,1,0,0
48,2,10,48,0,0,0,0,0,7,0,0,1
181,366,150,150,30,1,0,0,0,7,0,0,1
52,2,7,52,0,0,0,0,0,1,0,0,1
180,392,230,130,49,0,1,0,0,1,0,0,1
30,1,2,30,0,0,0,0,0,2,1,0,0
206,367,236,132,71,2,1,0,0,1,0,0,1
18,1,1,18,0,0,0,0,0,7,1,0,0
176,401,201,117,58,0,0,0,1,7,0,0,1
41,2,2,41,0,0,0,0,0,1,1,0,0
25,1,3,25,0,0,0,0,0,22,0,0,1
41,2,1,41,0,0,0,0,0,8,1,0,0
18,2,1,17,1,0,0,0,0,7,1,0,0
19,2,1,18,0,1,0,0,0,3,1,0,0
208,573,252,134,71,2,1,0,0,1,0,0,1
9,2,1,9,0,0,0,0,0,7,1,0,0
30,1,1,30,0,0,0,0,0,7,1,0,0
299,760,228,186,105,1,5,1,1,6,0,0,1
20,1,1,20,0,0,0,0,0,1,1,0,0
86,6,29,78,0,0,8,0,0,10,1,0,0
147,541,166,123,23,0,1,0,0,6,0,0,1
30,1,1,30,0,0,0,0,0,3,0,0,1
48,1,1,47,1,0,0,0,0,1,1,0,0
195,243,194,166,29,0,0,0,0,1,0,0,1
145,274,141,96,47,1,1,0,0,0,0,0,1
126,323,164,72,51,1,2,0,0,7,0,0,1
97,277,124,62,32,1,2,0,0,1,0,0,1
67,120,87,50,15,1,1,0,0,0,0,0,1
124,400,149,93,30,0,1,0,0,7,0,0,1
27,42,30,24,3,0,0,0,0,6,0,0,1
89,255,142,63,22,2,2,0,0,1,0,0,1
135,461,212,103,31,1,0,0,0,7,0,0,1
66,3,2,66,0,0,0,0,0,1,1,0,0
240,764,283,149,90,1,0,0,0,1,0,0,1
46,76,96,35,10,1,0,0,0,7,0,0,1
110,338,151,85,21,0,4,0,0,1,0,0,1
9,1,4,9,0,0,0,0,0,22,0,0,1
165,395,180,116,45,0,3,1,0,7,0,0,1
62,102,76,57,2,0,3,0,0,7,0,0,1
9,1,1,9,0,0,0,0,0,1,1,0,0
170,537,243,106,60,1,1,1,1,1,0,0,1
112,354,147,86,24,1,1,0,0,7,0,0,1
124,313,166,91,29,3,1,0,0,1,0,0,1
183,543,233,116,67,0,0,0,0,1,0,0,1
111,362,161,78,30,0,3,0,0,7,0,0,1
165,495,267,113,49,1,2,0,0,1,0,0,1
140,379,111,71,67,1,0,1,0,7,0,0,1
102,276,209,63,39,0,0,0,0,1,0,0,1
167,442,174,91,71,1,4,0,0,1,0,0,1
176,472,182,112,59,2,2,1,0,7,0,0,1
110,369,159,73,33,2,2,0,0,0,0,0,1
148,348,169,90,53,3,1,1,0,6,0,0,1
173,477,204,101,68,0,2,0,2,1,0,0,1
145,326,148,81,59,2,3,0,0,6,0,0,1
122,287,116,80,40,0,1,1,0,1,0,0,1
134,420,169,76,56,1,1,0,0,7,0,0,1
157,413,200,102,53,0,0,2,0,0,0,0,1
106,194,94,61,43,1,1,0,0,6,0,0,1
64,107,39,57,7,0,0,0,0,2,0,0,1
144,250,228,85,54,0,4,0,1,1,0,0,1
198,373,187,125,70,1,2,0,0,7,0,0,1
159,306,206,91,64,0,3,0,1,1,0,0,1
214,528,265,136,78,0,0,0,0,7,0,0,1
195,525,287,119,73,0,3,0,0,1,0,0,1
132,385,144,98,32,0,2,0,0,7,0,0,1
113,183,120,74,38,0,0,0,1,1,0,0,1
204,358,144,164,36,2,2,0,0,7,0,0,1
138,321,149,85,51,2,0,0,0,1,0,0,1
197,324,163,158,37,1,1,0,0,7,0,0,1
263,353,198,209,52,1,1,0,0,1,0,0,1
212,342,120,168,42,1,1,0,0,7,0,0,1
145,402,153,86,57,0,1,0,1,1,0,0,1
150,354,175,88,57,1,3,0,1,7,0,0,1
221,388,225,115,100,2,4,0,0,0,0,0,1
92,182,122,61,29,2,0,0,0,7,0,0,1
213,305,221,123,86,1,2,0,1,0,0,0,1
219,437,247,146,70,1,2,0,0,6,0,0,1
245,305,185,209,35,1,0,0,0,0,0,0,1
303,604,291,198,100,3,1,1,0,1,0,0,1
214,462,167,143,69,0,0,2,0,7,0,0,1
179,390,224,123,49,4,3,0,0,0,0,0,1
177,373,227,141,34,1,1,0,0,7,0,0,1
57,1,14,57,0,0,0,0,0,1,0,0,1
145,328,174,113,29,0,1,1,1,1,0,0,1
125,254,145,90,33,2,0,0,0,7,0,0,1
209,275,129,173,35,1,0,0,0,1,0,0,1
151,218,230,112,34,3,2,0,0,6,0,0,1
163,269,243,105,53,1,4,0,0,1,0,0,1
173,360,156,107,61,1,2,0,2,7,0,0,1
147,346,94,103,40,3,1,0,0,7,0,0,1
182,338,196,110,68,3,1,0,0,1,0,0,1
120,247,109,86,30,3,0,1,0,7,0,0,1
146,396,170,104,38,1,2,1,0,1,0,0,1
189,391,138,142,45,1,1,0,0,1,0,0,1
25,1,1,25,0,0,0,0,0,7,1,0,0
239,404,190,197,40,0,1,0,1,7,0,0,1
183,419,215,123,56,0,4,0,0,1,0,0,1
53,1,2,53,0,0,0,0,0,1,1,0,0
146,304,169,111,31,2,2,0,0,1,0,0,1
109,358,139,76,31,1,1,0,0,6,0,0,1
158,333,164,110,47,0,0,1,0,1,0,0,1
136,319,226,98,34,0,4,0,0,7,0,0,1
104,299,136,61,40,0,2,0,1,1,0,0,1
124,305,109,91,30,1,2,0,0,7,0,0,1
165,413,227,107,52,2,4,0,0,1,0,0,1
144,220,178,96,47,1,0,0,0,7,0,0,1
205,257,275,125,73,1,5,0,1,1,0,0,1
162,386,296,106,52,1,1,0,2,7,0,0,1
166,384,294,107,58,0,1,0,0,1,0,0,1
199,432,247,162,27,1,8,0,1,7,0,0,1
174,332,145,155,18,0,1,0,0,6,0,0,1
156,464,288,94,56,1,4,0,1,1,0,0,1
122,307,131,87,33,0,0,1,1,6,0,0,1
110,335,123,77,31,1,1,0,0,1,0,0,1
164,626,184,119,44,0,1,0,0,1,0,0,1
148,347,146,104,39,1,3,0,1,7,0,0,1
106,324,138,82,21,1,2,0,0,1,0,0,1
95,295,84,55,35,0,4,1,0,7,0,0,1
150,526,255,114,36,0,0,0,0,1,0,0,1
18,1,3,18,0,0,0,0,0,22,0,0,1
146,864,199,107,37,0,0,1,1,7,0,0,1
163,341,173,109,53,0,1,0,0,1,0,0,1
150,398,187,105,38,2,3,1,1,7,0,0,1
115,281,151,81,33,0,0,1,0,1,0,0,1
155,375,233,112,41,0,2,0,0,6,0,0,1
168,703,160,116,49,0,3,0,0,1,0,0,1
158,623,155,114,37,1,2,2,2,6,0,0,1
163,1138,200,116,43,3,0,0,1,1,0,0,1
182,353,126,125,50,2,4,0,1,7,0,0,1
164,447,170,117,39,3,4,0,1,0,0,0,1
116,250,111,68,45,0,2,1,0,7,0,0,1
143,417,163,95,41,3,4,0,0,1,0,0,1
144,383,196,87,54,0,3,0,0,7,0,0,1
158,324,215,119,33,1,5,0,0,1,0,0,1
121,442,104,73,48,0,0,0,0,7,0,0,1
153,339,187,107,42,1,2,0,1,1,0,0,1
202,323,166,132,67,0,3,0,0,7,0,0,1
151,328,135,92,52,0,3,0,4,1,0,0,1
132,263,43,106,25,0,0,1,0,7,0,0,1
145,142,97,93,52,0,0,0,0,6,0,0,1
150,388,201,98,47,0,4,0,1,1,0,0,1
12,1,3,12,0,0,0,0,0,22,0,0,1
193,631,206,133,57,2,0,1,0,6,0,0,1
214,530,209,141,65,4,3,0,1,1,0,0,1
187,544,142,124,55,2,5,0,1,7,0,0,1
173,429,166,132,37,2,0,2,0,1,0,0,1
48,4,2,48,0,0,0,0,0,8,1,0,0
190,511,197,142,46,0,1,0,1,7,0,0,1
226,556,268,146,79,0,1,0,0,1,0,0,1
154,467,111,89,59,0,4,1,1,6,0,0,1
98,346,142,68,28,1,1,0,0,1,0,0,1
157,499,220,128,24,1,4,0,0,7,0,0,1
140,262,166,92,48,0,0,0,0,22,0,0,1
125,323,146,84,40,0,1,0,0,7,0,0,1
170,472,200,122,45,1,2,0,0,1,0,0,1
144,347,119,84,56,2,1,0,1,6,0,0,1
150,379,166,99,48,0,3,0,0,1,0,0,1
218,354,155,177,38,2,1,0,0,6,0,0,1
163,347,185,122,39,0,1,1,0,1,0,0,1
152,333,104,98,49,1,2,1,1,7,0,0,1
135,326,122,86,44,1,1,0,3,1,0,0,1
189,329,144,111,77,0,1,0,0,7,0,0,1
237,507,225,155,80,0,0,1,1,1,0,0,1
189,442,202,115,66,4,2,2,0,7,0,0,1
194,419,218,110,83,0,0,0,1,1,0,0,1
156,847,217,116,39,0,1,0,0,7,0,0,1
46,1,1,46,0,0,0,0,0,8,1,0,0
174,487,231,123,51,0,0,0,0,7,0,0,1
169,436,147,121,44,3,0,1,0,1,0,0,1
207,995,191,127,78,1,1,0,0,7,0,0,1
208,502,156,133,71,2,1,0,1,1,0,0,1
218,469,182,130,85,0,1,1,1,7,0,0,1
172,501,227,103,66,1,2,0,0,1,0,0,1
207,1122,180,126,79,1,0,0,1,7,0,0,1
219,590,125,160,55,1,2,0,1,1,0,0,1
158,853,241,96,60,1,1,0,0,7,0,0,1
226,524,133,117,106,2,0,0,1,1,0,0,1
163,857,195,111,51,0,1,0,0,7,0,0,1
193,544,234,115,76,1,1,0,0,1,0,0,1
132,722,161,84,44,1,2,0,1,7,0,0,1
163,767,176,98,64,0,1,0,0,1,0,0,1
128,630,140,79,44,0,5,0,0,6,0,0,1
114,324,148,68,43,0,3,0,0,1,0,0,1
153,423,104,77,73,0,2,1,0,7,0,0,1
133,333,116,54,75,1,1,1,1,1,0,0,1
61,83,64,55,6,0,0,0,0,7,0,0,1
149,429,117,95,50,2,2,0,0,1,0,0,1
54,48,40,43,11,0,0,0,0,7,0,0,1
163,354,150,100,60,1,2,0,0,1,0,0,1
182,584,158,105,76,0,0,1,0,7,0,0,1
200,417,139,109,87,1,2,1,0,1,0,0,1
188,498,182,108,77,2,0,0,1,7,0,0,1
180,439,123,113,62,1,4,0,0,1,0,0,1
36,5,5,35,1,0,0,0,0,22,1,0,0
198,473,112,109,87,1,0,1,0,1,0,0,1
179,489,114,116,62,0,1,0,0,7,0,0,1
169,881,141,83,82,0,4,0,0,1,0,0,1
230,906,215,158,65,1,4,1,1,1,0,0,1
236,703,141,155,76,2,3,0,0,1,0,0,1
160,466,201,100,54,0,6,0,0,1,0,0,1
